"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"860Z200US14485","ZCTA5 14485","80341","14098",
"860Z200US14486","ZCTA5 14486","131875","108886",
"860Z200US14487","ZCTA5 14487","89688","19322",
"860Z200US14489","ZCTA5 14489","68250","6733",
"860Z200US14502","ZCTA5 14502","83330","14585",
"860Z200US14504","ZCTA5 14504","65750","14199",
"860Z200US14505","ZCTA5 14505","80382","11413",
"860Z200US14506","ZCTA5 14506","126786","32902",
"860Z200US14507","ZCTA5 14507","77273","25417",
"860Z200US14510","ZCTA5 14510","61713","6633",
"860Z200US14511","ZCTA5 14511","75375","50051",
"860Z200US14512","ZCTA5 14512","77130","6757",
"860Z200US14513","ZCTA5 14513","65309","6031",
"860Z200US14514","ZCTA5 14514","86493","12372",
"860Z200US14515","ZCTA5 14515","-","**",
"860Z200US14516","ZCTA5 14516","76000","12463",
"860Z200US14517","ZCTA5 14517","56088","6109",
"860Z200US14519","ZCTA5 14519","85532","5462",
"860Z200US14521","ZCTA5 14521","67198","9281",
"860Z200US14522","ZCTA5 14522","75116","10180",
"860Z200US14525","ZCTA5 14525","77102","14974",
"860Z200US14526","ZCTA5 14526","118777","8810",
"860Z200US14527","ZCTA5 14527","70758","4624",
"860Z200US14529","ZCTA5 14529","74479","61469",
"860Z200US14530","ZCTA5 14530","64576","7284",
"860Z200US14532","ZCTA5 14532","81923","6001",
"860Z200US14533","ZCTA5 14533","68170","18088",
"860Z200US14534","ZCTA5 14534","143694","7698",
"860Z200US14536","ZCTA5 14536","63125","7257",
"860Z200US14537","ZCTA5 14537","-","**",
"860Z200US14539","ZCTA5 14539","-","**",
"860Z200US14541","ZCTA5 14541","77375","9560",
"860Z200US14542","ZCTA5 14542","-","**",
"860Z200US14543","ZCTA5 14543","122654","28429",
"860Z200US14544","ZCTA5 14544","61118","16764",
"860Z200US14545","ZCTA5 14545","100000","20830",
"860Z200US14546","ZCTA5 14546","95046","23556",
"860Z200US14548","ZCTA5 14548","83571","11461",
"860Z200US14549","ZCTA5 14549","-","**",
"860Z200US14550","ZCTA5 14550","52321","21434",
"860Z200US14551","ZCTA5 14551","59167","17393",
"860Z200US14555","ZCTA5 14555","81042","14052",
"860Z200US14556","ZCTA5 14556","-","**",
"860Z200US14557","ZCTA5 14557","-","**",
"860Z200US14559","ZCTA5 14559","94794","9820",
"860Z200US14560","ZCTA5 14560","75257","12351",
"860Z200US14561","ZCTA5 14561","77857","24544",
"860Z200US14564","ZCTA5 14564","115625","14301",
"860Z200US14568","ZCTA5 14568","102604","10838",
"860Z200US14569","ZCTA5 14569","61059","8673",
"860Z200US14571","ZCTA5 14571","80833","14177",
"860Z200US14572","ZCTA5 14572","72557","17649",
"860Z200US14580","ZCTA5 14580","98310","3722",
"860Z200US14585","ZCTA5 14585","-","**",
"860Z200US14586","ZCTA5 14586","124457","15809",
"860Z200US14588","ZCTA5 14588","-","**",
"860Z200US14589","ZCTA5 14589","86885","17269",
"860Z200US14590","ZCTA5 14590","55682","9215",
"860Z200US14591","ZCTA5 14591","85804","25468",
"860Z200US14592","ZCTA5 14592","85000","43273",
"860Z200US14604","ZCTA5 14604","52105","37015",
"860Z200US14605","ZCTA5 14605","21201","2497",
"860Z200US14606","ZCTA5 14606","55807","5600",
"860Z200US14607","ZCTA5 14607","59787","4319",
"860Z200US14608","ZCTA5 14608","40646","3648",
"860Z200US14609","ZCTA5 14609","64603","2775",
"860Z200US14610","ZCTA5 14610","85961","7474",
"860Z200US14611","ZCTA5 14611","31376","4584",
"860Z200US14612","ZCTA5 14612","82800","5969",
"860Z200US14613","ZCTA5 14613","37778","11045",
"860Z200US14614","ZCTA5 14614","62500","16124",
"860Z200US14615","ZCTA5 14615","51262","6164",
"860Z200US14616","ZCTA5 14616","66499","6547",
"860Z200US14617","ZCTA5 14617","90192","8379",
"860Z200US14618","ZCTA5 14618","125098","6667",
"860Z200US14619","ZCTA5 14619","68333","6413",
"860Z200US14620","ZCTA5 14620","61783","6131",
"860Z200US14621","ZCTA5 14621","35383","2277",
"860Z200US14622","ZCTA5 14622","75439","5129",
"860Z200US14623","ZCTA5 14623","65342","5096",
"860Z200US14624","ZCTA5 14624","87989","5209",
"860Z200US14625","ZCTA5 14625","110865","17831",
"860Z200US14626","ZCTA5 14626","78204","8028",
"860Z200US14627","ZCTA5 14627","-","**",
"860Z200US14642","ZCTA5 14642","-","**",
"860Z200US14701","ZCTA5 14701","49685","3875",
"860Z200US14706","ZCTA5 14706","73236","8453",
"860Z200US14707","ZCTA5 14707","46250","29916",
"860Z200US14708","ZCTA5 14708","69286","43144",
"860Z200US14709","ZCTA5 14709","53889","5776",
"860Z200US14710","ZCTA5 14710","66120","5515",
"860Z200US14711","ZCTA5 14711","65938","11161",
"860Z200US14712","ZCTA5 14712","86083","9396",
"860Z200US14714","ZCTA5 14714","115230","91076",
"860Z200US14715","ZCTA5 14715","55640","4872",
"860Z200US14716","ZCTA5 14716","60278","7173",
"860Z200US14717","ZCTA5 14717","83542","21377",
"860Z200US14718","ZCTA5 14718","56250","10101",
"860Z200US14719","ZCTA5 14719","62188","10929",
"860Z200US14720","ZCTA5 14720","51875","28884",
"860Z200US14721","ZCTA5 14721","40250","34425",
"860Z200US14722","ZCTA5 14722","-","**",
"860Z200US14723","ZCTA5 14723","68261","6182",
"860Z200US14724","ZCTA5 14724","83063","14695",
"860Z200US14726","ZCTA5 14726","55156","9637",
"860Z200US14727","ZCTA5 14727","63257","8755",
"860Z200US14728","ZCTA5 14728","67875","21422",
"860Z200US14729","ZCTA5 14729","64276","18874",
"860Z200US14731","ZCTA5 14731","67583","8068",
"860Z200US14732","ZCTA5 14732","31250","27871",
"860Z200US14733","ZCTA5 14733","63068","8174",
"860Z200US14735","ZCTA5 14735","69891","11930",
"860Z200US14736","ZCTA5 14736","92917","44391",
"860Z200US14737","ZCTA5 14737","60270","8590",
"860Z200US14738","ZCTA5 14738","80103","6962",
"860Z200US14739","ZCTA5 14739","57794","7511",
"860Z200US14740","ZCTA5 14740","64853","14651",
"860Z200US14741","ZCTA5 14741","70962","13930",
"860Z200US14742","ZCTA5 14742","78750","71435",
"860Z200US14743","ZCTA5 14743","57244","10385",
"860Z200US14744","ZCTA5 14744","77750","12201",
"860Z200US14747","ZCTA5 14747","56667","9683",
"860Z200US14748","ZCTA5 14748","47917","30416",
"860Z200US14750","ZCTA5 14750","66622","7999",
"860Z200US14752","ZCTA5 14752","-","**",
"860Z200US14753","ZCTA5 14753","55000","14404",
"860Z200US14754","ZCTA5 14754","62750","15657",
"860Z200US14755","ZCTA5 14755","66103","11504",
"860Z200US14756","ZCTA5 14756","-","**",
"860Z200US14757","ZCTA5 14757","67115","17793",
"860Z200US14760","ZCTA5 14760","54929","5119",
"860Z200US14767","ZCTA5 14767","67607","16863",
"860Z200US14769","ZCTA5 14769","49267","11631",
"860Z200US14770","ZCTA5 14770","56910","8396",
"860Z200US14772","ZCTA5 14772","79583","12807",
"860Z200US14774","ZCTA5 14774","39250","22148",
"860Z200US14775","ZCTA5 14775","49961","8570",
"860Z200US14777","ZCTA5 14777","57500","18776",
"860Z200US14778","ZCTA5 14778","-","**",
"860Z200US14779","ZCTA5 14779","42593","3956",
"860Z200US14781","ZCTA5 14781","61625","12005",
"860Z200US14782","ZCTA5 14782","71250","15254",
"860Z200US14783","ZCTA5 14783","-","**",
"860Z200US14784","ZCTA5 14784","77750","27310",
"860Z200US14785","ZCTA5 14785","-","**",
"860Z200US14787","ZCTA5 14787","53587","10496",
"860Z200US14788","ZCTA5 14788","66000","42347",
"860Z200US14801","ZCTA5 14801","63125","4293",
"860Z200US14802","ZCTA5 14802","40489","12552",
"860Z200US14803","ZCTA5 14803","51694","12947",
"860Z200US14804","ZCTA5 14804","83173","14339",
"860Z200US14805","ZCTA5 14805","65000","15368",
"860Z200US14806","ZCTA5 14806","74688","17887",
"860Z200US14807","ZCTA5 14807","64408","10379",
"860Z200US14808","ZCTA5 14808","33203","24265",
"860Z200US14809","ZCTA5 14809","63875","12763",
"860Z200US14810","ZCTA5 14810","51950","7137",
"860Z200US14812","ZCTA5 14812","62073","6108",
"860Z200US14813","ZCTA5 14813","63750","11491",
"860Z200US14814","ZCTA5 14814","98783","16876",
"860Z200US14815","ZCTA5 14815","56875","20254",
"860Z200US14816","ZCTA5 14816","63487","22475",
"860Z200US14817","ZCTA5 14817","77228","19894",
"860Z200US14818","ZCTA5 14818","69107","15917",
"860Z200US14819","ZCTA5 14819","50000","17571",
"860Z200US14820","ZCTA5 14820","64306","9316",
"860Z200US14821","ZCTA5 14821","77609","22028",
"860Z200US14822","ZCTA5 14822","66771","9198",
"860Z200US14823","ZCTA5 14823","63140","6868",
"860Z200US14824","ZCTA5 14824","61061","12308",
"860Z200US14825","ZCTA5 14825","61250","16624",
"860Z200US14826","ZCTA5 14826","69464","8326",
"860Z200US14827","ZCTA5 14827","-","**",
"860Z200US14830","ZCTA5 14830","73263","6710",
"860Z200US14836","ZCTA5 14836","74130","1217",
"860Z200US14837","ZCTA5 14837","65845","10452",
"860Z200US14838","ZCTA5 14838","73884","6533",
"860Z200US14839","ZCTA5 14839","79861","27221",
"860Z200US14840","ZCTA5 14840","84792","12489",
"860Z200US14841","ZCTA5 14841","89821","25681",
"860Z200US14842","ZCTA5 14842","74821","12321",
"860Z200US14843","ZCTA5 14843","57874","5522",
"860Z200US14845","ZCTA5 14845","76832","6682",
"860Z200US14846","ZCTA5 14846","73587","11044",
"860Z200US14847","ZCTA5 14847","73594","10669",
"860Z200US14850","ZCTA5 14850","71445","2444",
"860Z200US14853","ZCTA5 14853","-","**",
"860Z200US14854","ZCTA5 14854","-","**",
"860Z200US14855","ZCTA5 14855","76500","9956",
"860Z200US14856","ZCTA5 14856","-","**",
"860Z200US14858","ZCTA5 14858","81750","10128",
"860Z200US14859","ZCTA5 14859","98750","29113",
"860Z200US14860","ZCTA5 14860","78170","6554",
"860Z200US14861","ZCTA5 14861","64904","9571",
"860Z200US14864","ZCTA5 14864","63667","13183",
"860Z200US14865","ZCTA5 14865","53846","11495",
"860Z200US14867","ZCTA5 14867","75507","19265",
"860Z200US14869","ZCTA5 14869","80481","14364",
"860Z200US14870","ZCTA5 14870","84476","9944",
"860Z200US14871","ZCTA5 14871","72484","7410",
"860Z200US14872","ZCTA5 14872","62708","21410",
"860Z200US14873","ZCTA5 14873","68239","12050",
"860Z200US14874","ZCTA5 14874","90500","49964",
"860Z200US14877","ZCTA5 14877","57750","11790",
"860Z200US14878","ZCTA5 14878","-","**",
"860Z200US14879","ZCTA5 14879","53750","14132",
"860Z200US14880","ZCTA5 14880","58750","13630",
"860Z200US14881","ZCTA5 14881","89063","70993",
"860Z200US14882","ZCTA5 14882","91960","18355",
"860Z200US14883","ZCTA5 14883","68750","23439",
"860Z200US14884","ZCTA5 14884","48750","13765",
"860Z200US14885","ZCTA5 14885","75500","9757",
"860Z200US14886","ZCTA5 14886","82000","23857",
"860Z200US14889","ZCTA5 14889","61944","6201",
"860Z200US14891","ZCTA5 14891","61875","8666",
"860Z200US14892","ZCTA5 14892","54043","6316",
"860Z200US14893","ZCTA5 14893","-","**",
"860Z200US14894","ZCTA5 14894","51250","14806",
"860Z200US14895","ZCTA5 14895","63910","8924",
"860Z200US14897","ZCTA5 14897","66458","19701",
"860Z200US14898","ZCTA5 14898","58824","6860",
"860Z200US14901","ZCTA5 14901","40989","3514",
"860Z200US14903","ZCTA5 14903","67012","7191",
"860Z200US14904","ZCTA5 14904","53174","5408",
"860Z200US14905","ZCTA5 14905","90825","11725",
